Funding block,address,Funding Amount[CELO],Funding Entity,Number of LZ tx,Projects,Total LZ Volume $,Average LZ Volume $,Number of OAPPS,Number of Sendchian,Number of Chian,Onmichain Balance$,eth linea base scroll zks Balance$
19710570,0xb0fe6f67ab62d738e20e43dec4a9e6f702b101a0,1.072256,Tether : Binance,84,"['Abracadabra Money' 'Abracadabra Money' 'CoreDAO' 'CoreDAO' 'Angle'
 'Abracadabra Money' 'Harmony Bridge' 'Abracadabra Money' 'Angle'
 'CoreDAO' 'CoreDAO' 'Bitcoin Bridge' 'CoreDAO' 'Harmony Bridge' 'Angle'
 'Abracadabra Money' 'Abracadabra Money' 'Merkly' 'Angle'
 'Abracadabra Money' 'Merkly' 'CoreDAO' 'CoreDAO' 'Angle' 'Angle' 'Merkly'
 'CoreDAO' 'Merkly' 'Merkly' 'Stargate' 'Stargate' 'Abracadabra Money'
 'CoreDAO' 'CoreDAO' 'Abracadabra Money' 'Merkly' 'Merkly' 'Angle'
 'Merkly' 'Harmony Bridge' 'Abracadabra Money' 'Angle' 'CoreDAO'
 'Abracadabra Money' 'Stargate' 'CoreDAO' 'Stargate' 'Bitcoin Bridge'
 'CoreDAO' 'Abracadabra Money' 'Merkly' 'Merkly' 'Abracadabra Money'
 'CoreDAO' 'CoreDAO' 'Abracadabra Money' 'Merkly' 'Harmony Bridge'
 'Aptos Bridge' 'Merkly' 'CoreDAO' 'Harmony Bridge' 'Merkly' 'Stargate'
 'Merkly' 'Stargate' 'Abracadabra Money' 'CoreDAO' 'Harmony Bridge'
 'Abracadabra Money' 'Angle' 'Holograph' 'CoreDAO' 'CoreDAO'
 'Abracadabra Money' 'CoreDAO' 'Angle' 'Angle' 'Abracadabra Money'
 'Merkly' 'CoreDAO' 'Bitcoin Bridge' 'CoreDAO' 'Merkly']",8366.91,99.61,9,8,17,7.19,"[0, 0, 0, 0, 0]"
19710565,0x3c07029ab15f1bedf3a1d04a28ba82e070926f81,0.919,Tether : Binance,50,"['Merkly' 'Merkly' 'Harmony Bridge' 'Stargate' 'Stargate' 'Merkly'
 'CoreDAO' 'Bitcoin Bridge' 'Stargate' 'Stargate' 'Stargate' 'Merkly'
 'CoreDAO' 'CoreDAO' 'Angle' 'Stargate' 'Holograph' 'CoreDAO' 'Merkly'
 'Stargate' 'Stargate' 'Merkly' 'Holograph' 'Stargate' 'Holograph'
 'CoreDAO' 'Harmony Bridge' 'Bitcoin Bridge' 'CoreDAO' 'Stargate'
 'CoreDAO' 'Angle' 'Aptos Bridge' 'Stargate' 'Holograph' 'Merkly' 'Merkly'
 'CoreDAO' 'Angle' 'Stargate' 'Stargate' 'Merkly' 'Angle' 'Holograph'
 'CoreDAO' 'Holograph' 'Merkly' 'CoreDAO' 'Stargate' 'CoreDAO']",1338.3,26.77,8,13,23,64.98,"[4.04, 0.0, 11.64, 1.01, 45.63]"
19710544,0x992bae45e65ff792986e3c4fa106d88f5a46f684,1.022,Tether : Binance,47,"['Stargate' 'Stargate' 'Stargate' 'Stargator' 'Stargator' 'Stargate'
 'Stargator' 'Stargator' 'Stargate' 'Angle' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Stargator' 'Stargate' 'Stargate' 'Stargate'
 'Stargator' 'Stargate' 'Stargate' 'Angle' 'Angle' 'Angle' 'Stargate'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargator' 'Stargate'
 'Stargate' 'Stargate' 'Stargate' 'Stargator' 'Stargate' 'Stargator'
 'Stargate' 'Stargate' 'Stargate' 'Stargator' 'Stargate' 'Angle'
 'Stargator' 'Stargate' 'Stargate' 'Angle']",15003.38,319.22,3,12,12,592.06,"[7.87, 65.48, 239.7, 0, 21.45]"
19710534,0x714eb31ce903d9fedd972f85bd0bb1c9649243bb,1.082,Tether : Binance,47,"['Stargate' 'Stargator' 'Angle' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Stargator' 'Stargate' 'Angle' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Stargate' 'Angle' 'Stargate' 'Stargator'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Angle' 'Stargate' 'Stargate'
 'Stargator' 'Stargate' 'Stargate' 'Stargate' 'Stargator' 'Stargate'
 'Stargate' 'Stargate' 'Stargator' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Stargate' 'Stargator' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Stargator' 'Stargator']",19836.32,422.05,3,12,12,910.73,"[103.02, 53.1, 104.42, 0, 76.5]"
19710524,0x0464cd1b13f62d25226f1d38dc0ecfea2a38e1a1,1.079,Tether : Binance,44,"['Stargate' 'Angle' 'Stargate' 'Stargate' 'Stargate' 'Angle' 'Stargate'
 'Stargator' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargator'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Stargator' 'Stargate' 'Stargate' 'Stargate' 'Stargator'
 'Stargate' 'Stargator' 'Stargate' 'Stargator' 'Stargate' 'Angle'
 'Stargate' 'Stargate' 'Stargator' 'Stargator' 'Stargator' 'Angle'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'Stargate']",20597.32,468.12,3,12,12,515.92,"[4.31, 45.01, 106.07, 0, 59.95]"
19710462,0x0c071f47eb96c3e31e8e01290b2dc4d905eef433,1.0,Tether : Binance,111,"['CoreDAO' 'Merkly' 'L2Pass' 'Stargate' 'Gas.zip' 'Stargate' 'Mintly'
 'Stargate' 'Gas.zip' 'Gas.zip' 'Merkly' 'Gas.zip' 'Stargate' 'Stargate'
 'Stargate' 'Merkly' 'Gas.zip' 'Zerius' 'Gas.zip' 'Omni X' 'Omni X'
 'Merkly' 'l2telegraph' 'Gas.zip' 'Aptos Bridge' 'Stargate' 'Merkly'
 'ShimmerBridge' 'Harmony Bridge' 'Gas.zip' 'Angle' 'Gas.zip'
 'ShimmerBridge' 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'Harmony Bridge' 'Radiant Capital' 'Gas.zip' 'Stargate' 'DappGate'
 'StakeStone' 'Gas.zip' 'Maverick Protocol' 'CoreDAO' nan 'Gas.zip'
 'Merkly' 'Abracadabra Money' 'CoreDAO' 'Merkly' 'Gas.zip' 'Stargate'
 'Stargate' 'Angle' 'Merkly' 'Gas.zip' 'Gas.zip' 'ShimmerBridge'
 'Stargate' 'Merkly' 'Harmony Bridge' 'Gas.zip' 'Angle' 'Merkly'
 'Stargate' 'Angle' 'Aptos Bridge' 'Gas.zip' 'Harmony Bridge' nan
 'Aptos Bridge' 'Gas.zip' 'Merkly' 'Stargate' 'CoreDAO' 'Bitcoin Bridge'
 'Harmony Bridge' 'Merkly' 'Merkly' 'Omni X' 'Merkly' 'Merkly' 'Merkly'
 'CoreDAO' 'Gas.zip' 'Gas.zip' 'Gas.zip' 'Omni X' 'Merkly'
 'Abracadabra Money' 'Aptos Bridge' 'Merkly' 'Gas.zip' 'Stargate' 'Angle'
 'Merkly' 'Merkly' 'Fuse Bridge' 'Gas.zip' 'Stargate' 'Aptos Bridge'
 'Aptos Bridge' 'Zerius' nan 'Gas.zip' 'Merkly' 'Bitcoin Bridge' 'CoreDAO'
 'Merkly']",3447.66,31.06,21,25,36,3235.35,"[1351.65, 186.0, 9.46, 0, 143.29]"
19710417,0xb8629b77029a33adc3d0b7eee47c084618a5603a,1.028,Tether : Binance,19,"['Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Stargate' 'Angle'
 'Angle' nan 'Aptos Bridge' 'Bitcoin Bridge' 'Angle' 'Angle' 'Stargate'
 'Holograph' 'Angle' 'Abracadabra Money' 'Angle']",1244.54,65.5,7,7,12,1.28,"[0.29, 0, 0.0, 0, 0.06]"
19710335,0x55d7d1400b3eaeb9f422a648cc5ddbded37d8513,1.037,Tether : Binance,19,"['Stargate' 'Angle' 'Stargate' 'Stargate' 'Stargate' 'Angle' 'Stargate'
 'Angle' 'Stargate' 'Stargate' 'Angle' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Angle' 'Stargate' 'Stargate' 'Stargate']",10395.49,547.13,2,6,7,279.66,"[1.29, 79.34, 0, 0, 192.8]"
19710268,0x7e6614a6ace21bc5470ba2759e5b37e4a72c46e3,1.059,Tether : Binance,50,"['Angle' 'Stargator' 'Stargator' 'DeFi Kingdoms' 'Stargate'
 'DeFi Kingdoms' 'Stargate' 'Stargate' 'Stargator' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Angle'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargator' 'Stargate'
 'Stargate' 'DeFi Kingdoms' 'Stargate' 'Stargate' 'Angle' 'Stargate'
 'Stargate' 'Angle' 'Stargate' 'Stargator' 'Stargator' 'Stargate'
 'DeFi Kingdoms' 'Stargator' 'Stargate' 'Stargate' 'Stargate' 'Stargator'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargator' 'Stargate'
 'Stargate' 'Stargator']",14541.1,290.82,4,13,14,306.23,"[6.13, 59.26, 35.36, 0, 35.27]"
19710252,0x1d6d56e445c131c38a10a2390662194066d61ad0,1.0,Tether : Binance,211,"['Angle' 'Angle' 'Merkly' 'Angle' 'L2Pass' 'Angle' 'L2Pass' 'Angle'
 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'L2Pass' 'Angle' 'Angle'
 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle'
 'Merkly' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle'
 'Angle' 'Angle' 'Angle' 'Stargate' 'Angle' 'Angle' 'Angle' 'Angle'
 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Merkly' 'Angle' 'Angle' 'Angle'
 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'CoreDAO'
 'Stargate' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'L2Pass' 'CoreDAO'
 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'L2Pass'
 'Angle' 'Angle' 'Stargate' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle'
 'Angle' 'Angle' 'Angle' 'Angle' 'Stargate' 'Angle' 'Angle' 'Angle'
 'L2Pass' 'Angle' 'Angle' 'Angle' 'Merkly' 'Stargate' 'Angle' 'Angle'
 'CoreDAO' 'Angle' 'Angle' 'Stargate' 'Angle' 'Angle' 'Angle' 'Angle'
 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' nan
 'L2Pass' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'L2Pass' 'Stargate'
 'Angle' 'Angle' 'Merkly' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle'
 'Stargate' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Merkly' 'Angle'
 'Angle' 'Angle' 'Stargate' 'Stargate' 'Angle' 'Angle' 'Angle' 'Angle'
 'Angle' 'Angle' 'Angle' 'Stargate' 'Angle' 'Merkly' 'Angle' 'Angle'
 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Merkly'
 'Angle' 'Merkly' 'Angle' 'Angle' 'Angle' 'Angle' 'L2Pass' 'Angle' 'Angle'
 'Angle' 'Stargate' 'Stargate' 'Merkly' 'Angle' 'Stargate' 'Angle' 'Angle'
 'Angle' 'Angle' 'Merkly' 'Angle' 'Angle' 'Stargate' 'Angle' 'Angle'
 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Stargate' 'Angle'
 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle'
 'Merkly']",2073.87,9.83,6,12,19,27.02,"[0.04, 0, 0, 0, 4.34]"
19710090,0xef6d10fde72f773ae9752f4fb11a0fa71f14b12c,0.989,Tether : Binance,12,"['Stargate' 'Angle' 'Stargate' 'Angle' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Angle' 'Stargate' 'Angle' 'Stargate']",3621.18,301.76,2,5,6,323.52,"[3.44, 0, 0, 0, 195.37]"
19710080,0x6a99fa026364385b47d1b55e42b69d6067421dc0,1.029,Tether : Binance,41,"['Stargate' 'Angle' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Angle'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Stargator' 'Stargator' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Stargator' 'Stargator' 'Stargator' 'Stargator' 'Stargate'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargator' 'Stargate'
 'Stargate' 'Angle' 'Stargate' 'Stargator' 'Stargate' 'Stargate' 'Angle'
 'Stargate' 'Stargate' 'Stargate']",14597.67,356.04,3,12,12,816.35,"[377.72, 78.84, 102.03, 0, 15.8]"
19709725,0xda5b1c54475aa8a9827ee1cbcc0343745080f6f5,1.0736,Tether : Binance,49,"['Angle' 'Aptos Bridge' 'Angle' 'Angle' 'Aptos Bridge' 'Stargate'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'Aptos Bridge' 'CoreDAO' 'Stargate' 'Stargate' 'Stargate' 'Aptos Bridge'
 'Angle' 'Stargate' 'Stargate' 'Angle' 'Stargate' 'Aptos Bridge'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Angle' 'Stargate'
 'Angle' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Angle' 'Stargate'
 'Stargate' 'Stargate' 'Angle' 'Angle' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Aptos Bridge' 'Stargate' 'Stargate']",12.48,0.25,4,11,14,79.91,"[0, 0, 57.45, 0, 0]"
19709576,0xdae161f0e1ca100480c3e7797d8fc91087de8054,0.999,Tether : Binance,43,"['Angle' 'Stargate' 'Stargate' 'Stargate' 'Angle' 'Harmony Bridge'
 'Stargate' 'Angle' 'Aptos Bridge' 'CoreDAO' 'Bitcoin Bridge'
 'Bitcoin Bridge' 'Stargate' 'Level Finance' 'Stargate' 'Bitcoin Bridge'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Level Finance'
 'Stargate' 'Bitcoin Bridge' 'Harmony Bridge' 'Stargate' 'CoreDAO'
 'Stargate' 'Stargate' 'Angle' 'Angle' 'Angle' 'Angle' 'Stargate'
 'Stargate' 'Stargate' 'Stargate' 'Angle' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Stargate']",276.24,6.42,7,10,12,6.39,"[0.18, 0, 0, 0, 0]"
19709384,0xbdb10348d614604d9c90976e3ca77eaeb1c194d2,0.999,Tether : Binance,51,"['Stargate' 'Testnet Bridge' 'Angle' 'Aptos Bridge' 'Stargate' nan
 'Stargate' nan 'Stargate' nan 'Stargate' 'zkRank' 'Stargate' nan nan
 'Stargate' nan nan 'Stargate' nan nan 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Aptos Bridge' nan nan nan 'Aptos Bridge'
 'Holograph' nan 'Angle' nan nan 'Stargate' nan 'Stargate' 'Holograph'
 'Stargate' nan nan nan 'Stargate' 'Angle' nan 'Angle' 'zkRank' 'Omni X'
 nan]",18798.1,368.59,8,12,17,746.79,"[22.69, 7.33, 40.96, 107.69, 72.29]"
19709122,0x5d4fa55a0b99f29ecce0b47310cb5fbc5b684ddf,1.029,Tether : Binance,20,"[nan 'Holograph' 'Angle' 'Angle' 'Bitcoin Bridge' 'Abracadabra Money'
 'Angle' 'Angle' 'Aptos Bridge' 'Abracadabra Money' 'Angle' 'Stargate'
 'Angle' 'Stargate' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle']",1186.24,59.31,7,7,12,1.38,"[0.24, 0, 0.08, 0, 0.16]"
19709088,0xe25fbf66d76c26e509b39b9f91e9967995a47348,1.0,Tether : Binance,151,"[nan 'L2Marathon' 'Stargate' 'Merkly' 'L2Marathon' 'L2Marathon'
 'DeFi Kingdoms' 'CoreDAO' 'Stargate' 'Merkly' 'Merkly' 'Merkly'
 'Bitcoin Bridge' 'Merkly' 'Merkly' 'Angle' 'Angle' 'Merkly' 'Stargate'
 'Merkly' 'Merkly' 'Harmony Bridge' 'L2Marathon' 'L2Pass' 'Whale'
 'Bitcoin Bridge' 'L2Pass' 'Bitcoin Bridge' 'Merkly' 'L2Marathon' 'Merkly'
 'СryptoRank' 'L2Marathon' 'Bitcoin Bridge' 'Merkly' 'DappGate' 'CoreDAO'
 'Bitcoin Bridge' 'L2Pass' 'Merkly' 'Merkly' 'Angle' 'WOOFi'
 'Bitcoin Bridge' 'Stargate' 'Stargate' 'Merkly' 'Merkly' 'Bitcoin Bridge'
 'Merkly' 'Merkly' 'WOOFi' 'Merkly' 'L2Marathon' 'Stargate' 'Angle'
 'L2Marathon' 'L2Pass' 'CoreDAO' nan 'Merkly' 'CoreDAO' 'L2Pass' 'Merkly'
 nan 'L2Pass' 'Merkly' 'CoreDAO' 'Merkly' 'L2Pass' 'Tevaera' 'L2Pass'
 'Merkly' 'Harmony Bridge' 'Merkly' 'CoreDAO' 'Angle' 'L2Pass' 'Merkly'
 'Merkly' 'Merkly' 'L2Pass' 'Merkly' 'CoreDAO' 'DappGate' 'Angle'
 'Stargate' 'Merkly' 'CoreDAO' 'L2Marathon' 'Stargate' 'Bitcoin Bridge'
 nan 'CoreDAO' 'DappGate' 'Gas.zip' 'Merkly' 'Merkly' 'OmniArt' 'Merkly'
 'Merkly' 'Harmony Bridge' 'CoreDAO' 'CoreDAO' 'CoreDAO' 'Angle' 'Gas.zip'
 'Merkly' 'Merkly' 'Harmony Bridge' 'Bitcoin Bridge' 'WOOFi' 'Stargate'
 'Merkly' 'Merkly' 'L2Marathon' 'Stargate' 'CoreDAO' 'Angle'
 'Abracadabra Money' 'Gas.zip' 'Stargate' 'Tevaera' 'Merkly' 'CoreDAO'
 'Stargate' nan 'Angle' 'Harmony Bridge' 'L2Marathon' 'Merkly' 'Stargate'
 'Abracadabra Money' 'Bitcoin Bridge' 'Merkly' 'L2Marathon' 'CoreDAO'
 'Dexalot' 'Angle' 'Dexalot' 'Gas.zip' 'Radiant Capital' 'Holograph'
 'Gas.zip' 'CoreDAO' 'Bitcoin Bridge' 'CoreDAO' 'Merkly' 'Holograph'
 'CoreDAO' 'Merkly']",383.66,2.54,21,22,46,1804.3,"[180.83, 406.66, 43.13, 34.55, 23.94]"
19708974,0x5844bf8c558a50384f9442e5b973a122403428c5,0.999,Tether : Binance,9,"['Angle' 'Stargate' 'Angle' 'Stargate' 'Angle' 'Stargate' 'Stargate'
 'Angle' 'Stargate']",2128.82,236.54,2,6,7,71.36,"[0, 0, 3.77, 0, 0]"
19735338,0x83e75d0b03c9f61534f0aec7eafbac3f938e4271,1.088048,Tether : Binance,74,"['Merkly' 'Merkly' 'Angle' 'Stargate' 'Merkly' 'Angle' 'Angle' 'Angle'
 'Abracadabra Money' 'CoreDAO' 'Angle' 'Harmony Bridge' 'Angle' 'Merkly'
 nan 'Angle' 'Stargate' 'Angle' 'Angle' 'Stargate' 'Angle' 'Merkly'
 'CoreDAO' 'Stargate' 'Angle' 'Angle' 'NOGEM' 'Angle' 'Merkly' 'Merkly'
 'Harmony Bridge' 'Bitcoin Bridge' 'Stargate' 'Stargate' 'Angle'
 'Stargate' 'Merkly' 'Angle' 'Merkly' 'Angle' 'NOGEM' 'Angle' 'CoreDAO'
 'Stargate' 'Stargate' 'Angle' 'Angle' 'Angle' 'CoreDAO' 'Harmony Bridge'
 'Stargate' 'Angle' 'Angle' 'Harmony Bridge' 'NOGEM' 'Harmony Bridge'
 'NOGEM' 'Zerius' 'Angle' 'Merkly' 'Angle' 'Angle' 'Stargate' 'Stargate'
 'Merkly' 'Angle' 'Stargate' 'NOGEM' 'Angle' 'Stargate' 'Stargate'
 'Merkly' 'Angle' 'Stargate']",1251.25,16.91,10,10,18,95.74,"[29.93, 0.08, 1.82, 49.0, 1.8]"
19735323,0xde6b0811800e4b017f9acaeb037aa26a9ef0c3a8,0.999,Tether : Binance,0,[],0.0,,0,0,0,0.09,"[0, 0, 0, 0, 0]"
19735309,0x3a4beb811fb3ed743af0467b3428e9f39218fced,1.030958,Tether : Binance,74,"['Angle' 'NOGEM' 'Merkly' 'Angle' 'Stargate' 'Angle' 'CoreDAO' 'Merkly'
 'Angle' 'Angle' 'Stargate' 'Aptos Bridge' 'Angle' 'Stargate' 'Angle'
 'Stargate' 'NOGEM' 'Angle' 'Merkly' 'Merkly' 'Angle' 'Bitcoin Bridge'
 'Angle' 'CoreDAO' 'Merkly' 'Angle' 'Harmony Bridge' 'Angle' 'Stargate'
 'Angle' 'Angle' 'Harmony Bridge' 'Angle' 'Stargate' 'Stargate'
 'Harmony Bridge' 'Angle' 'Angle' 'NOGEM' 'Stargate' 'CoreDAO'
 'Harmony Bridge' 'Angle' 'Merkly' 'Angle' 'CoreDAO' 'Merkly' 'Merkly'
 'Stargate' 'Angle' 'Angle' nan 'Merkly' 'NOGEM' 'Stargate'
 'Harmony Bridge' 'Angle' 'Angle' 'Stargate' 'Stargate' 'NOGEM' 'Angle'
 'Harmony Bridge' 'Angle' 'Stargate' 'Angle' 'Merkly' 'Stargate'
 'Stargate' 'Angle' 'Merkly' 'Angle' 'Stargate' 'Angle']",1279.26,17.29,9,10,19,63.88,"[14.43, 0.43, 2.56, 18.08, 21.03]"
19735308,0x038dfcad2f07f1166a2485563b11d22d7291a1bb,1.099,Tether : Binance,78,"['Stargate' 'Harmony Bridge' 'Stargate' 'Stargate' 'Stargate' 'Merkly'
 'Holograph' 'СryptoRank' 'Stargate' 'Stargate' 'Stargate' 'TraderJoe'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Holograph' 'Merkly'
 'Stargate' 'Stargate' 'Aptos Bridge' 'Stargate' 'Angle' 'Holograph'
 'Stargate' 'Stargate' 'Stargate' 'Merkly' 'Bitcoin Bridge'
 'Abracadabra Money' 'Stargate' 'Merkly' 'L2Pass' 'Bitcoin Bridge'
 'Merkly' nan 'Bitcoin Bridge' 'Holograph' 'Stargate' 'Stargate'
 'Stargate' 'Angle' nan 'Merkly' 'Stargate' 'Angle' 'Bitcoin Bridge'
 'L2telegraph' 'Bitcoin Bridge' 'Holograph' 'Stargate' 'Angle' 'Merkly'
 'Stargate' 'Angle' 'Angle' 'Merkly' 'Merkly' 'Stargate' 'Stargate'
 'TraderJoe' 'TraderJoe' 'Stargate' 'Stargate' nan 'L2telegraph'
 'Stargate' 'Angle' nan 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'Holograph' 'Holograph' 'Angle' 'l2telegraph' 'Angle']",10309.97,132.18,14,13,24,472.73,"[2.5, 5.41, 217.87, 67.39, 43.54]"
19735303,0xc1e8d9db766ed7a54665f50396d2820e3db13b06,1.083432,Tether : Binance,71,"['Angle' 'Stargate' 'Stargate' 'Stargate' 'Zerius' 'Angle' 'Merkly'
 'Angle' 'Stargate' 'Angle' 'Harmony Bridge' 'Stargate' 'Merkly' 'Angle'
 'Angle' 'Angle' 'Harmony Bridge' nan 'Harmony Bridge' 'Angle' 'Angle'
 'Stargate' 'Angle' 'Angle' 'Angle' 'CoreDAO' 'Angle' 'Angle' 'Merkly'
 'CoreDAO' 'Stargate' 'CoreDAO' 'Stargate' 'Angle' 'Stargate' 'Merkly'
 'Angle' 'Merkly' 'Angle' 'Stargate' 'Bitcoin Bridge' 'Merkly' 'Angle'
 'Angle' 'Angle' 'Aptos Bridge' 'Merkly' 'Stargate' 'Merkly' 'Stargate'
 'Angle' 'CoreDAO' 'Stargate' 'NOGEM' 'Angle' 'Angle' 'Angle' 'Angle'
 'Stargate' 'Stargate' 'Angle' 'Angle' 'Angle' 'Angle' 'Abracadabra Money'
 'Angle' 'Angle' 'Stargate' 'Harmony Bridge' 'Merkly' 'Stargate']",1266.02,17.83,11,10,19,85.46,"[40.04, 0.43, 3.76, 18.36, 15.54]"
19735158,0xb20c2c411293ef251dc83cd57af07f15fbe907f0,1.000031,Tether : Binance,66,"['Stargate' 'Angle' 'Angle' 'Stargate' 'Merkly' 'Harmony Bridge' 'Merkly'
 'Angle' 'Merkly' 'Angle' 'Angle' 'Merkly' 'Merkly' 'Angle' 'Stargate'
 'Stargate' 'Bitcoin Bridge' 'Stargate' 'Stargate' 'Angle' 'Angle'
 'Stargate' 'Angle' 'Stargate' 'Angle' 'Stargate' 'Angle' 'Stargate'
 'Angle' 'Angle' 'Abracadabra Money' 'NOGEM' 'Angle' 'Merkly' 'Angle'
 'Harmony Bridge' 'Harmony Bridge' 'Stargate' 'Merkly' 'Stargate' 'Angle'
 'Zerius' 'Angle' 'CoreDAO' 'Angle' 'CoreDAO' 'CoreDAO' 'Stargate' 'Angle'
 'Angle' 'Merkly' 'Angle' 'Angle' 'Angle' 'CoreDAO' 'Merkly' 'Angle'
 'Harmony Bridge' 'Stargate' 'Angle' 'Stargate' nan 'Angle' 'Angle'
 'Merkly' 'Angle']",1251.2,18.96,10,10,17,79.78,"[29.37, 0.39, 2.21, 20.41, 13.78]"
19735128,0x86531dec2afee231150a420d5eb790926d5b7a37,1.049,Tether : Binance,83,"['Aptos Bridge' 'Bitcoin Bridge' 'Angle' 'Harmony Bridge' 'Angle'
 'Stargate' 'Stargate' 'Bitcoin Bridge' 'Merkly' 'Angle' 'Stargate'
 'Stargate' 'Bitcoin Bridge' 'Angle' 'Merkly' 'CoreDAO' 'Stargate' 'Angle'
 'Merkly' 'Angle' 'Bitcoin Bridge' 'Merkly' 'Stargate' nan 'Angle'
 'Stargate' 'Angle' 'Stargate' 'Angle' nan 'CoreDAO' 'Harmony Bridge'
 'Stargate' 'Angle' 'Stargate' 'Angle' 'Angle' 'Stargate' 'Angle'
 'CoreDAO' 'Stargate' 'Stargate' 'Merkly' nan 'Stargate' 'CoreDAO'
 'CoreDAO' 'Stargate' 'Merkly' 'Stargate' 'Angle' 'Merkly' 'CoreDAO'
 'Stargate' 'Angle' 'Angle' 'Angle' 'Harmony Bridge' 'Stargate' 'Stargate'
 'Angle' 'Stargate' nan 'Merkly' 'Angle' 'Holograph' 'Angle' 'Angle'
 'Angle' 'Angle' 'Angle' 'Merkly' 'Stargate' 'Stargate' 'Angle' 'Merkly'
 nan 'Angle' 'Angle' 'Stargate' 'Stargate' 'Angle' 'Angle']",10693.85,128.84,9,12,18,182.4,"[27.11, 53.95, 24.05, 0, 52.53]"
